transgenic	O
FVB	O
mice	B
had	O
significantly	O
lower	O
viral	O
loads	O
and	O
survived	O
longer	O
after	O
infection	O
with	O
all	O
three	O
types	O
of	O
viruses	O
than	O
nontransgenic	O
FVB	O
mice	B
.	O

Viral	O
inhibition	O
among	O
three	O
different	O
types	O
of	O
virus	O
by	O
transgenic	O
3D	O
(	O
pol	O
)	O
suggests	O
that	O
the	O
mechanism	O
of	O
action	O
is	O
not	O
the	O
direct	O
interference	O
with	O
picornaviral	O
3D	O
(	O
pol	O
)	O
but	O
instead	O
may	O
be	O
the	O
changing	O
of	O
host	O
cells	O
to	O
an	O
antiviral	O
state	O
before	O
or	O
after	O
viral	O
infection	O
occurs	O
,	O
as	O
basal	O
interferon	O
levels	O
were	O
higher	O
in	O
3D	O
(	O
pol	O
)	O
transgenic	O
mice	B
before	O
infection	O
.	O

Further	O
study	O
of	O
this	O
mechanism	O
may	O
open	O
new	O
possibilities	O
for	O
future	O
antiviral	O
therapy	O
.	O

Parasitoid	O
developmental	O
mortality	O
in	O
the	O
field	O
:	O
patterns	O
,	O
causes	O
and	O
consequences	O
for	O
sex	O
ratio	O
and	O
virginity	O
.	O

1	O
.	O

Sex	O
ratio	O
theory	O
predicts	O
that	O
developmental	O
mortality	O
can	O
affect	O
sex	O
ratio	O
optima	O
under	O
Local	O
Mate	O
Competition	O
and	O
also	O
lead	O
to	O
'	O
virgin	O
'	O
broods	O
containing	O
only	O
females	O
with	O
no	O
sibling	O
-	O
mating	O
opportunities	O
on	O
maturity	O
.	O

2	O
.	O

Estimates	O
of	O
developmental	O
mortality	O
and	O
its	O
sex	O
ratio	O
effects	O
have	O
been	O
laboratory	O
based	O
,	O
and	O
both	O
models	O
and	O
laboratory	O
studies	O
have	O
treated	O
mortality	O
as	O
a	O
phenomenon	O
without	O
identifying	O
its	O
biological	O
causes	O
.	O

3	O
.	O

We	O
contribute	O
a	O
large	O
set	O
of	O
field	O
data	O
on	O
Metaphycus	B
luteolus	I
Timberlake	O
(	O
Hymenoptera	O
:	O
Encyrtidae	O
)	O
,	O
an	O
endoparasitoid	O
of	O
soft	O
scale	O
insects	O
(	O
Hemiptera	O
:	O
Coccidae	O
)	O
,	O
which	O
has	O
sex	O
allocation	O
conditional	O
on	O
host	O
quality	O
and	O
female	O
-	O
biased	O
brood	O
sex	O
ratios	O
.	O

Developmental	O
mortality	O
within	O
broods	O
can	O
be	O
both	O
assessed	O
and	O
attributed	O
to	O
distinct	O
causes	O
,	O
including	O
encapsulation	O
by	O
the	O
host	O
and	O
larval	O
-	O
larval	O
competition	O
.	O

4	O
.	O

Thirty	O
per	O
cent	O
of	O
M	B
.	I
luteolus	I
offspring	O
die	O
during	O
development	O
with	O
65	O
%	O
of	O
this	O
mortality	O
because	O
of	O
encapsulation	O
and	O
28	O
%	O
because	O
of	O
larval	O
competition	O
.	O

The	O
distributions	O
of	O
mortality	O
overall	O
and	O
for	O
each	O
cause	O
of	O
mortality	O
separately	O
were	O
overdispersed	O
.	O

5	O
.	O

The	O
probability	O
of	O
an	O
individual	O
being	O
encapsulated	O
increased	O
with	O
clutch	O
size	O
,	O
while	O
the	O
probability	O
of	O
being	O
killed	O
by	O
a	O
brood	O
mate	O
declined	O
with	O
increasing	O
clutch	O
size	O
and	O
with	O
increasing	O
per	O
capita	O
availability	O
of	O
resources	O
.	O

6	O
.	O

The	O
sexual	O
compositions	O
of	O
broods	O
at	O
emergence	O
were	O
influenced	O
by	O
both	O
the	O
degree	O
and	O
the	O
type	O
of	O
mortality	O
operating	O
.	O

At	O
higher	O
levels	O
of	O
mortality	O
,	O
single	O
sex	O
broods	O
were	O
more	O
common	O
and	O
sex	O
ratios	O
were	O
less	O
precise	O
.	O

Overall	O
,	O
virginity	O
was	O
more	O
prevalent	O
than	O
predicted	O
and	O
was	O
more	O
greatly	O
affected	O
by	O
the	O
occurrence	O
of	O
competition	O
than	O
by	O
other	O
sources	O
of	O
mortality	O
,	O
almost	O
certainly	O
because	O
competition	O
tended	O
to	O
eliminate	O
males	O
.	O

7	O
.	O

The	O
reproductive	O
and	O
developmental	O
biology	O
of	O
M	B
.	I
luteolus	I
appears	O
to	O
be	O
influenced	O
by	O
a	O
complex	O
interplay	O
of	O
maternal	O
clutch	O
size	O
and	O
sex	O
allocation	O
strategies	O
,	O
offspring	O
-	O
offspring	O
developmental	O
interactions	O
,	O
host	O
defence	O
mechanisms	O
and	O
postemergence	O
mating	O
behaviour	O
.	O

Despite	O
the	O
great	O
sophistication	O
of	O
sex	O
ratio	O
theory	O
,	O
it	O
has	O
not	O
yet	O
evolved	O
to	O
the	O
point	O
where	O
it	O
is	O
capable	O
of	O
considering	O
all	O
of	O
these	O
influences	O
simultaneously	O
.	O

The	O
degree	O
of	O
mycoheterotrophic	O
carbon	O
gain	O
in	O
green	O
,	O
variegated	O
and	O
vegetative	O
albino	O
individuals	O
of	O
Cephalanthera	B
damasonium	I
is	O
related	O
to	O
leaf	O
chlorophyll	O
concentrations	O
.	O

*	O
Achlorophyllous	O
variants	O
of	O
some	O
forest	O
orchids	O
are	O
known	O
to	O
reach	O
almost	O
the	O
same	O
size	O
as	O
their	O
green	O
forms	O
.	O

These	O
vegetative	O
albino	O
forms	O
cover	O
their	O
entire	O
carbon	O
(	O
C	O
)	O
demand	O
through	O
fungi	O
that	O
simultaneously	O
form	O
ectomycorrhizae	O
with	O
trees	O
,	O
while	O
green	O
variants	O
partially	O
draw	O
on	O
C	O
from	O
photosynthesis	O
and	O
C	O
from	O
fungal	O
hosts	O
.	O

Here	O
,	O
we	O
investigate	O
whether	O
the	O
amount	O
of	O
C	O
derived	O
from	O
either	O
source	O
is	O
proportional	O
to	O
leaf	O
chlorophyll	O
concentration	O
.	O

The	O
discovery	O
of	O
two	O
Cephalanthera	B
damasonium	I
populations	O
with	O
variegated	O
leaves	O
enabled	O
a	O
continuous	O
bridging	O
of	O
leaf	O
chlorophyll	O
concentrations	O
between	O
green	O
and	O
albino	O
forms	O
.	O

*	O
Leaves	O
of	O
27	O
green	O
,	O
variegated	O
and	O
albino	O
individuals	O
of	O
C	B
.	I
damasonium	I
were	O
compared	O
for	O
chlorophyll	O
concentrations	O
,	O
C	O
sources	O
(	O
as	O
characterized	O
by	O
(	O
13	O
)	O
C	O
abundances	O
)	O
and	O
total	O
C	O
and	O
nitrogen	O
(	O
N	O
)	O
concentrations	O
.	O

*	O
We	O
found	O
a	O
linear	O
relationship	O
between	O
leaf	O
chlorophyll	O
concentrations	O
and	O
the	O
proportional	O
reliance	O
on	O
fungi	O
as	O
a	O
C	O
source	O
.	O

Furthermore	O
,	O
we	O
show	O
that	O
the	O
shift	O
in	O
C	O
gain	O
through	O
mycoheterotrophic	O
means	O
significantly	O
changes	O
leaf	O
total	O
C	O
and	O
N	O
concentrations	O
.	O

*	O
Our	O
results	O
document	O
that	O
partial	O
mycoheterotrophy	O
in	O
C	B
.	I
damasonium	I
is	O
not	O
a	O
static	O
nutritional	O
mode	O
but	O
a	O
flexible	O
mechanism	O
related	O
inter	O
alia	O
to	O
leaf	O
chlorophyll	O
concentrations	O
.	O

The	O
change	O
in	O
proportional	O
reliance	O
on	O
fungi	O
as	O
a	O
C	O
source	O
affects	O
leaf	O
chemical	O
composition	O
.	O

Assembly	O
of	O
the	O
type	O
II	O
secretion	O
system	O
:	O
identification	O
of	O
ExeA	O
residues	O
critical	O
for	O
peptidoglycan	O
binding	O
and	O
secretin	O
multimerization	O
.	O

Aeromonas	B
hydrophila	I
secretes	O
a	O
number	O
of	O
protein	O
toxins	O
across	O
the	O
outer	O
membrane	O
via	O
the	O
type	O
II	O
secretion	O
system	O
(	O
T2SS	O
)	O
.	O

Assembly	O
of	O
the	O
secretion	O
channel	O
ExeD	O
secretin	O
into	O
the	O
outer	O
membrane	O
is	O
dependent	O
on	O
the	O
peptidoglycan	O
binding	O
domain	O
of	O
ExeA	O
.	O

In	O
this	O
study	O
,	O
the	O
peptidoglycan	O
binding	O
domain	O
PF01471	O
family	O
members	O
were	O
divided	O
into	O
a	O
prokaryotic	O
group	O
and	O
a	O
eukaryotic	O
group	O
.	O

By	O
comparison	O
of	O
their	O
sequence	O
conservation	O
profiles	O
and	O
their	O
representative	O
crystal	O
structures	O
,	O
we	O
found	O
the	O
prokaryotic	O
members	O
to	O
have	O
a	O
highly	O
conserved	O
pocket	O
(	O
s	O
)	O
that	O
is	O
not	O
present	O
in	O
the	O
eukaryotic	O
members	O
.	O

Substitution	O
mutations	O
of	O
nine	O
amino	O
acids	O
of	O
the	O
pocket	O
were	O
constructed	O
in	O
ExeA	O
.	O

Five	O
of	O
the	O
substitution	O
derivatives	O
showed	O
greatly	O
decreased	O
lipase	O
secretion	O
,	O
accompanied	O
by	O
defects	O
in	O
secretin	O
assembly	O
.	O

In	O
addition	O
,	O
using	O
in	O
vivo	O
cross	O
-	O
linking	O
and	O
in	O
vitro	O
cosedimentation	O
assays	O
,	O
we	O
showed	O
that	O
these	O
mutations	O
decreased	O
ExeA	O
-	O
peptidoglycan	O
interactions	O
.	O

These	O
results	O
suggest	O
that	O
the	O
highly	O
conserved	O
pocket	O
in	O
ExeA	O
is	O
the	O
binding	O
site	O
for	O
its	O
peptidoglycan	O
ligand	O
and	O
identify	O
residues	O
critical	O
for	O
this	O
binding	O
.	O

Translational	O
control	O
of	O
the	O
abundance	O
of	O
cytoplasmic	O
poly	O
(	O
A	O
)	O
binding	O
protein	O
in	O
human	B
cytomegalovirus	I
-	O
infected	O
cells	O
.	O

Irrespective	O
of	O
their	O
effects	O
on	O
ongoing	O
host	O
protein	O
synthesis	O
,	O
productive	O
replication	O
of	O
the	O
representative	O
alphaherpesvirus	O
herpes	B
simplex	I
virus	I
type	I
1	I
,	O
the	O
representative	O
gammaherpesvirus	O
Kaposi	B
'	I
s	I
sarcoma	I
herpesvirus	I
,	O
and	O
the	O
representative	O
betaherpesvirus	O
human	B
cytomegalovirus	I
[	O
HCMV	B
]	O
stimulates	O
the	O
assembly	O
of	O
the	O
multisubunit	O
,	O
cap	O
-	O
binding	O
translation	O
factor	O
eIF4F	O
.	O

However	O
,	O
only	O
HCMV	B
replication	O
is	O
associated	O
with	O
an	O
increased	O
abundance	O
of	O
eIF4F	O
core	O
components	O
(	O
eIF4E	O
,	O
eIF4G	O
,	O
eIF4A	O
)	O
and	O
the	O
eIF4F	O
-	O
associated	O
factor	O
poly	O
(	O
A	O
)	O
binding	O
protein	O
(	O
PABP	O
)	O
.	O

Here	O
,	O
we	O
demonstrate	O
that	O
the	O
increase	O
in	O
translation	O
factor	O
concentration	O
was	O
readily	O
detected	O
in	O
an	O
asynchronous	O
population	O
of	O
HCMV	B
-	O
infected	O
primary	O
human	B
fibroblasts	O
,	O
abolished	O
by	O
prior	O
UV	O
inactivation	O
of	O
virus	O
,	O
and	O
genetically	O
dependent	O
upon	O
viral	O
immediate	O
-	O
early	O
genes	O
.	O

Strikingly	O
,	O
while	O
increased	O
mRNA	O
steady	O
-	O
state	O
levels	O
accompanied	O
the	O
rise	O
in	O
eIF4E	O
and	O
eIF4G	O
protein	O
levels	O
,	O
the	O
overall	O
abundance	O
of	O
PABP	O
mRNA	O
,	O
together	O
with	O
the	O
half	O
-	O
life	O
of	O
the	O
polypeptide	O
it	O
encodes	O
,	O
remained	O
relatively	O
unchanged	O
by	O
HCMV	B
infection	O
.	O

Instead	O
,	O
HCMV	B
-	O
induced	O
PABP	O
accumulation	O
resulted	O
from	O
new	O
protein	O
synthesis	O
and	O
was	O
sensitive	O
to	O
the	O
mTORC1	O
-	O
selective	O
inhibitor	O
rapamycin	O
,	O
which	O
interferes	O
with	O
phosphorylation	O
of	O
the	O
mTORC1	O
substrate	O
p70	O
S6K	O
and	O
the	O
translational	O
repressor	O
4E	O
-	O
BP1	O
.	O

While	O
virus	O
-	O
induced	O
PABP	O
accumulation	O
did	O
not	O
require	O
p70	O
S6K	O
,	O
it	O
was	O
inhibited	O
by	O
the	O
expression	O
of	O
a	O
dominant	O
-	O
acting	O
4E	O
-	O
BP1	O
variant	O
unable	O
to	O
be	O
inactivated	O
by	O
mTORC1	O
.	O

Finally	O
,	O
unlike	O
the	O
situation	O
in	O
alpha	O
-	O
or	O
gammaherpesvirus	O
-	O
infected	O
cells	O
,	O
where	O
PABP	O
is	O
redistributed	O
to	O
nuclei	O
,	O
PABP	O
accumulated	O
in	O
the	O
cytoplasm	O
of	O
HCMV	B
-	O
infected	O
cells	O
.	O

Thus	O
,	O
cytoplasmic	O
PABP	O
accumulation	O
is	O
translationally	O
controlled	O
in	O
HCMV	B
-	O
infected	O
cells	O
via	O
a	O
mechanism	O
requiring	O
mTORC1	O
-	O
mediated	O
inhibition	O
of	O
the	O
cellular	O
4E	O
-	O
BP1	O
translational	O
repressor	O
.	O

A	O
new	O
model	O
of	O
Epstein	B
-	I
Barr	I
virus	I
infection	O
reveals	O
an	O
important	O
role	O
for	O
earlylytic	O
viral	O
protein	O
expression	O
in	O
the	O
development	O
of	O
lymphomas	O
.	O

Epstein	B
-	I
Barr	I
virus	I
(	O
EBV	B
)	O
infects	O
cells	O
in	O
latent	O
or	O
lytic	O
forms	O
,	O
but	O
the	O
roleof	O
lytic	O
infection	O
in	O
EBV	B
-	O
induced	O
lymphomas	O
is	O
unclear	O
.	O

Here	O
,	O
we	O
have	O
used	O
anew	O
humanized	O
mouse	B
model	O
,	O
in	O
which	O
both	O
human	B
fetal	O
CD34	O
(	O
+	O
)	O
hematopoietic	O
stemcells	O
and	O
thymus	O
/	O
liver	O
tissue	O
are	O
transplanted	O
,	O
to	O
compare	O
EBV	B
pathogenesis	O
andlymphoma	O
formation	O
following	O
infection	O
with	O
a	O
lytic	O
replication	O
-	O
defectiveBZLF1	O
-	O
deleted	O
(	O
Z	O
-	O
KO	O
)	O
virus	O
or	O
a	O
lytically	O
active	O
BZLF1	O
(	O
+	O
)	O
control	O
.	O

Both	O
thecontrol	O
and	O
Z	O
-	O
KO	O
viruses	O
established	O
long	O
-	O
term	O
viral	O
latency	O
in	O
all	O
infectedanimals	O
.	O

The	O
infection	O
appeared	O
well	O
controlled	O
in	O
some	O
animals	O
,	O
but	O
otherseventually	O
developed	O
CD20	O
(	O
+	O
)	O
diffuse	O
large	O
B	O
cell	O
lymphomas	O
(	O
DLBCL	O
)	O
.	O

Animalsinfected	O
with	O
the	O
control	O
virus	O
developed	O
tumors	O
more	O
frequently	O
than	O
Z	O
-	O
KOvirus	O
-	O
infected	O
animals	O
.	O

Specific	O
immune	O
responses	O
against	O
EBV	B
-	O
infected	O
B	O
cellswere	O
generated	O
in	O
mice	B
infected	O
with	O
either	O
the	O
control	O
virus	O
or	O
the	O
Z	O
-	O
KOvirus	O
.	O

In	O
both	O
cases	O
,	O
forms	O
of	O
viral	O
latency	O
(	O
type	O
I	O
and	O
type	O
IIB	O
)	O
wereobserved	O
that	O
are	O
less	O
immunogenic	O
than	O
the	O
highly	O
transforming	O
form	O
(	O
type	O
III	O
)	O
commonly	O
found	O
in	O
tumors	O
of	O
immunocompromised	O
hosts	O
,	O
suggesting	O
that	O
immunepressure	O
contributed	O
to	O
the	O
outcome	O
of	O
the	O
infection	O
.	O

These	O
results	O
point	O
to	O
animportant	O
role	O
for	O
lytic	O
EBV	B
infection	O
in	O
the	O
development	O
of	O
B	O
cell	O
lymphomasin	O
the	O
context	O
of	O
an	O
active	O
host	O
immune	O
response	O
.	O

Serine	O
-	O
threonine	O
ubiquitination	O
mediates	O
downregulation	O
of	O
BST	O
-	O
2	O
/	O
tetherin	O
and	O
relief	O
of	O
restricted	O
virion	O
release	O
by	O
HIV	B
-	I
1	I
Vpu	O
.	O

The	O
HIV	B
-	I
1	I
protein	O
Vpu	O
counteracts	O
the	O
antiviral	O
activity	O
of	O
the	O
innate	O
restriction	O
factor	O
BST	O
-	O
2	O
/	O
tetherin	O
by	O
a	O
mechanism	O
that	O
partly	O
depends	O
on	O
its	O
interaction	O
with	O
Beta	O
-	O
TrCP	O
,	O
a	O
substrate	O
adaptor	O
for	O
an	O
SCF	O
(	O
Skp	O
-	O
Cullin	O
1	O
-	O
F	O
box	O
)	O
E3	O
ubiquitin	O
ligase	O
complex	O
.	O

This	O
suggests	O
that	O
Vpu	O
stimulates	O
the	O
ubiquitination	O
of	O
BST	O
-	O
2	O
and	O
that	O
this	O
underlies	O
the	O
relief	O
of	O
restriction	O
.	O

Here	O
,	O
we	O
show	O
that	O
Vpu	O
stimulates	O
ubiquitination	O
of	O
BST	O
-	O
2	O
.	O

Mutation	O
of	O
all	O
potential	O
ubiquitination	O
sites	O
in	O
the	O
cytoplasmic	O
domain	O
of	O
BST	O
-	O
2	O
,	O
including	O
lysines	O
,	O
cysteines	O
,	O
serines	O
,	O
and	O
threonines	O
,	O
abrogates	O
Vpu	O
-	O
mediated	O
ubiquitination	O
.	O

However	O
,	O
a	O
serine	O
-	O
threonine	O
-	O
serine	O
sequence	O
specifically	O
mediates	O
the	O
downregulation	O
of	O
BST	O
-	O
2	O
from	O
the	O
cell	O
surface	O
and	O
the	O
optimal	O
relief	O
of	O
restricted	O
virion	O
release	O
.	O

Serine	O
-	O
threonine	O
ubiquitination	O
of	O
BST	O
-	O
2	O
is	O
likely	O
part	O
of	O
the	O
mechanism	O
by	O
which	O
Vpu	O
counteracts	O
innate	O
defenses	O
.	O

R5	O
HIV	B
env	O
and	O
vesicular	B
stomatitis	I
virus	I
G	O
protein	O
cooperate	O
to	O
mediate	O
fusion	O
to	O
naive	O
CD4	O
+	O
T	O
Cells	O
.	O

Naive	O
CD4	O
(	O
4	O
)	O
T	O
cells	O
are	O
resistant	O
to	O
both	O
HIV	B
R5	O
env	O
and	O
vesicular	B
stomatitis	I
virus	I
G	O
protein	O
(	O
VSV	B
-	O
G	O
)	O
-	O
mediated	O
fusion	O
.	O

However	O
,	O
viral	B
particles	O
carrying	O
both	O
HIV	B
R5	O
env	O
and	O
VSV	B
-	O
G	O
infect	O
naive	O
cells	O
by	O
an	O
unexplained	O
mechanism	O
.	O

We	O
show	O
that	O
VSV	B
-	O
G	O
-	O
pseudotyped	O
virus	B
cannot	O
fuse	O
to	O
unstimulated	O
cells	O
because	O
the	O
viral	B
particles	O
cannot	O
be	O
endocytosed	O
.	O

However	O
,	O
virions	O
carrying	O
both	O
HIV	B
R5	O
env	O
and	O
VSV	B
-	O
G	O
can	O
fuse	O
because	O
CD4	O
binding	O
allows	O
viral	B
uptake	O
.	O

Our	O
findings	O
reveal	O
a	O
unique	O
mechanism	O
by	O
which	O
R5	O
HIV	B
env	O
and	O
VSV	B
-	O
G	O
cooperate	O
to	O
allow	O
entry	O
to	O
naive	O
CD4	O
(	O
+	O
)	O
T	O
cells	O
,	O
providing	O
a	O
tool	O
to	O
target	O
naive	O
CD4	O
(	O
+	O
)	O
T	O
cells	O
with	O
R5	O
HIV	B
to	O
study	O
HIV	B
coreceptor	O
signaling	O
and	O
latency	O
.	O

A	O
recombinant	O
measles	B
virus	I
unable	O
to	O
antagonize	O
STAT1	O
function	O
cannot	O
control	O
inflammation	O
and	O
is	O
attenuated	O
in	O
rhesus	B
monkeys	I
.	O

Measles	O
remains	O
a	O
leading	O
cause	O
of	O
death	O
worldwide	O
among	O
children	O
because	O
it	O
suppresses	O
immune	O
function	O
.	O

The	O
measles	B
virus	I
(	O
MV	B
)	O
P	O
gene	O
encodes	O
three	O
proteins	O
(	O
P	O
,	O
V	O
,	O
and	O
C	O
)	O
that	O
interfere	O
with	O
innate	O
immunity	O
,	O
controlling	O
STAT1	O
,	O
STAT2	O
,	O
mda5	O
,	O
and	O
perhaps	O
other	O
key	O
regulators	O
of	O
immune	O
function	O
.	O

We	O
identified	O
here	O
three	O
residues	O
in	O
the	O
shared	O
domain	O
of	O
the	O
P	O
and	O
V	O
proteins	O
-	O
tyrosine	O
110	O
,	O
valine	O
112	O
,	O
and	O
histidine	O
115	O
-	O
that	O
function	O
to	O
retain	O
STAT1	O
in	O
the	O
cytoplasm	O
and	O
inhibit	O
interferon	O
transcription	O
.	O

This	O
information	O
was	O
used	O
to	O
generate	O
a	O
recombinant	O
measles	B
virus	I
unable	O
to	O
antagonize	O
STAT1	O
function	O
(	O
STAT1	O
-	O
blind	O
MV	B
)	O
differing	O
only	O
in	O
these	O
three	O
residues	O
from	O
a	O
wild	O
-	O
type	O
strain	O
of	O
well	O
-	O
defined	O
virulence	O
.	O

This	O
virus	O
was	O
used	O
to	O
assess	O
the	O
relevance	O
of	O
P	O
and	O
V	O
interactions	O
with	O
STAT1	O
for	O
virulence	O
in	O
primates	O
.	O

When	O
a	O
group	O
of	O
six	O
rhesus	B
monkeys	I
(	O
Macaca	B
mulatta	I
)	O
was	O
inoculated	O
intranasally	O
with	O
STAT1	O
-	O
blind	O
MV	B
,	O
viremia	O
was	O
short	O
-	O
lived	O
,	O
and	O
the	O
skin	O
rash	O
and	O
other	O
clinical	O
signs	O
observed	O
with	O
wild	O
-	O
type	O
MV	B
were	O
absent	O
.	O

The	O
STAT1	O
-	O
blind	O
virus	O
less	O
efficiently	O
controlled	O
the	O
inflammatory	O
response	O
,	O
as	O
measured	O
by	O
enhanced	O
transcription	O
of	O
interleukin	O
-	O
6	O
and	O
tumor	O
necrosis	O
factor	O
alpha	O
in	O
peripheral	O
blood	O
mononuclear	O
cells	O
from	O
infected	O
hosts	O
.	O

Importantly	O
,	O
neutralizing	O
antibody	O
titers	O
and	O
MV	B
-	O
specific	O
T	O
-	O
cell	O
responses	O
were	O
equivalent	O
in	O
hosts	O
infected	O
with	O
either	O
virus	O
.	O

These	O
findings	O
indicate	O
that	O
efficient	O
MV	B
interactions	O
with	O
STAT1	O
are	O
required	O
to	O
sustain	O
virulence	O
in	O
a	O
natural	O
host	O
by	O
controlling	O
the	O
inflammatory	O
response	O
against	O
the	O
virus	O
.	O

They	O
also	O
suggest	O
that	O
selectively	O
STAT1	O
-	O
blind	O
MV	B
may	O
have	O
utility	O
as	O
vectors	O
for	O
targeted	O
oncolysis	O
and	O
vaccination	O
.	O

RNA	O
aptamers	O
directed	O
to	O
human	B
immunodeficiency	I
virus	I
type	I
1	I
Gag	O
polyprotein	O
bind	O
to	O
the	O
matrix	O
and	O
nucleocapsid	O
domains	O
and	O
inhibit	O
virus	O
production	O
.	O

Gag	O
orchestrates	O
the	O
assembly	O
and	O
release	O
of	O
human	B
immunodeficiency	I
virus	I
type	I
1	I
(	O
HIV	B
-	I
1	I
)	O
particles	O
.	O

We	O
explored	O
here	O
the	O
potential	O
of	O
anti	O
-	O
Gag	O
RNA	O
aptamers	O
to	O
inhibit	O
HIV	B
-	I
1	I
replication	O
.	O

In	O
vitro	O
,	O
RNA	O
aptamers	O
raised	O
against	O
an	O
HIV	B
-	I
1	I
Gag	O
protein	O
,	O
lacking	O
the	O
N	O
-	O
terminal	O
myristate	O
and	O
the	O
C	O
-	O
terminal	O
p6	O
(	O
DP6	O
-	O
Gag	O
)	O
,	O
could	O
bind	O
to	O
matrix	O
protein	O
(	O
MA	O
)	O
,	O
nucleocapsid	O
protein	O
(	O
NC	O
)	O
,	O
or	O
entire	O
DP6	O
-	O
Gag	O
protein	O
.	O

Upon	O
cotransfection	O
with	O
pNL4	O
-	O
3	O
.	O
Luc	O
molecular	O
clone	O
into	O
293T	O
cells	O
,	O
six	O
of	O
the	O
aptamers	O
caused	O
mild	O
inhibition	O
(	O
2	O
-	O
to	O
3	O
-	O
fold	O
)	O
in	O
the	O
extracellular	O
capsid	O
levels	O
,	O
and	O
one	O
aptamer	O
displayed	O
20	O
-	O
fold	O
inhibition	O
.	O

The	O
reduction	O
was	O
not	O
due	O
to	O
a	O
release	O
defect	O
but	O
reflected	O
Gag	O
mRNA	O
levels	O
.	O

We	O
hypothesized	O
that	O
the	O
aptamers	O
influence	O
genomic	O
RNA	O
levels	O
via	O
perturbation	O
of	O
specific	O
Gag	O
-	O
genomic	O
RNA	O
interactions	O
.	O

Binding	O
studies	O
revealed	O
that	O
the	O
&	O
quot	O
;	O
NC	O
-	O
binders	O
&	O
quot	O
;	O
specifically	O
compete	O
with	O
the	O
packaging	O
signal	O
(	O
psi	O
)	O
of	O
HIV	B
-	I
1	I
for	O
binding	O
to	O
DP6	O
-	O
Gag	O
.	O

Therefore	O
,	O
we	O
tested	O
the	O
ability	O
of	O
two	O
NC	O
-	O
binders	O
to	O
inhibit	O
viruses	O
containing	O
psi	O
-	O
region	O
deletions	O
(	O
DeltaSL1	O
or	O
DeltaSL3	O
)	O
and	O
found	O
that	O
the	O
NC	O
-	O
binders	O
were	O
no	O
longer	O
able	O
to	O
inhibit	O
Gag	O
synthesis	O
.	O

The	O
inability	O
of	O
these	O
aptamers	O
to	O
inhibit	O
psi	O
-	O
deleted	O
viruses	O
correlated	O
with	O
the	O
absence	O
of	O
competition	O
with	O
the	O
corresponding	O
psi	O
transcripts	O
lacking	O
SL1	O
or	O
SL3	O
for	O
binding	O
DP6	O
-	O
Gag	O
in	O
vitro	O
.	O

These	O
results	O
indicate	O
that	O
the	O
NC	O
-	O
binding	O
aptamers	O
disrupt	O
Gag	O
-	O
genomic	O
RNA	O
interaction	O
and	O
negatively	O
affect	O
genomic	O
RNA	O
transcription	O
,	O
processing	O
,	O
or	O
stability	O
.	O

Our	O
results	O
reveal	O
an	O
essential	O
interaction	O
between	O
HIV	B
-	I
1	I
Gag	O
and	O
the	O
psi	O
-	O
region	O
that	O
may	O
be	O
distinct	O
from	O
that	O
which	O
occurs	O
during	O
the	O
encapsidation	O
of	O
genomic	O
RNA	O
.	O

Thus	O
,	O
anti	O
-	O
Gag	O
aptamers	O
can	O
be	O
an	O
effective	O
tool	O
to	O
perturb	O
Gag	O
-	O
genomic	O
RNA	O
interactions	O
.	O

Energy	O
metabolism	O
in	O
amyotrophic	O
lateral	O
sclerosis	O
.	O

Amyotrophic	O
lateral	O
sclerosis	O
(	O
ALS	O
)	O
is	O
characterised	O
by	O
the	O
progressive	O
degeneration	O
of	O
upper	O
and	O
lower	O
motor	O
neurons	O
.	O

Besides	O
motor	O
neuron	O
degeneration	O
,	O
ALS	O
is	O
associated	O
with	O
several	O
defects	O
in	O
energy	O
metabolism	O
,	O
including	O
weight	O
loss	O
,	O
hypermetabolism	O
,	O
and	O
hyperlipidaemia	O
.	O

Most	O
of	O
these	O
abnormalities	O
correlate	O
with	O
duration	O
of	O
survival	O
,	O
and	O
available	O
clinical	O
evidence	O
supports	O
a	O
negative	O
contribution	O
of	O
defective	O
energy	O
metabolism	O
to	O
the	O
overall	O
pathogenic	O
process	O
.	O

Findings	O
from	O
animal	O
models	O
of	O
ALS	O
support	O
this	O
view	O
and	O
provide	O
insights	O
into	O
the	O
underlying	O
mechanisms	O
.	O

Altogether	O
,	O
these	O
results	O
have	O
clinical	O
consequences	O
for	O
the	O
management	O
of	O
defective	O
energy	O
metabolism	O
in	O
patients	O
with	O
ALS	O
and	O
pave	O
the	O
way	O
for	O
future	O
therapeutic	O
interventions	O
.	O

A	O
small	O
protein	O
required	O
for	O
the	O
switch	O
from	O
{	O
sigma	O
}	O
F	O
to	O
{	O
sigma	O
}	O
G	O
during	O
sporulation	O
in	O
Bacillus	B
subtilis	I
.	O

A	O
cascade	O
of	O
alternative	O
sigma	O
factors	O
governs	O
the	O
program	O
of	O
developmental	O
gene	O
expression	O
during	O
sporulation	O
in	O
Bacillus	B
subtilis	I
.	O

Little	O
is	O
known	O
,	O
however	O
,	O
about	O
how	O
the	O
early	O
-	O
acting	O
sigma	O
factors	O
are	O
inactivated	O
and	O
replaced	O
by	O
